Start Date,Name,Area,City,Postcode,Number Of Lettings,Hmo TypesDescription,,,
2014/5/28,16 Morlais Street, Roath, Cardiff, CF23 5HQ,3,Shared House,,,
2014/6/3,25 Blackweir Terrace, Cathays, Cardiff, CF10 3EQ,4,Shared House,,,
2014/6/5,2 Darran Street, Cathays, Cardiff, CF24 4JF,4,Shared House,,,
2014/6/5,139 Woodville Road, Cathays, Cardiff, CF24 4NW,4,Shared House,,,
2014/6/5,73 Watkins Square, Llanishen, Cardiff, CF14 4NH,5,Shared House,,,
2014/6/12,1 Senghenydd Place, Cathays, Cardiff, CF24 4AF,7,Shared House,,,
2014/6/12,134 Miskin Street, Cathays, Cardiff, CF24 4AS,12,Shared House,,,
2014/6/12,13 May Street, Cathays, Cardiff, CF24 4EW,4,Shared House,,,
2014/6/12,31 Lisvane Street, Cathays, Cardiff, CF24 4LH,4,Shared House,,,
2014/6/12,45 Lisvane Street, Cathays, Cardiff, CF24 4LH,7,Shared House,,,
2014/6/12,77 Lisvane Street, Cathays, Cardiff, CF24 4LJ,5,Shared House,,,
2014/6/12,16 Lisvane Street, Cathays, Cardiff, CF24 4LL,5,Shared House,,,
2014/6/12,8 Lisvane Street, Cathays, Cardiff, CF24 4LL,4,Shared House,,,
2014/6/12,74 Lisvane Street, Cathays, Cardiff, CF24 4LN,4,Shared House,,,
2014/6/12,42 Tewkesbury Street, Cathays, Cardiff, CF24 4QT,5,Shared House,,,
2014/6/12,17 Richmond Road, Roath, Cardiff, CF24 3AQ,4,Flats Section 257,,,
2014/6/26,22 Stacey Road, Adamsdown, Cardiff, CF24 1DU,1,Shared House,,,
2014/6/26,28 Salisbury Road, Cathays, Cardiff, CF24 4AD,6,Shared House,,,
2014/6/26,12 Glynrhondda Street, Cathays, Cardiff, CF24 4AN,6,Flats Section 257,,,
2014/6/26,16 Llandough Street, Cathays, Cardiff, CF24 4AW,5,Shared House,,,
2014/6/26,18 Llandough Street, Cathays, Cardiff, CF24 4AW,5,Shared House,,,
2014/6/26,7 Minny Street, Cathays, Cardiff, CF24 4ER,,Shared House,,,
2014/6/26,17 Whitchurch Place, Cathays, Cardiff, CF24 4HD,7,Shared House,,,
2014/6/26,24 Brithdir Street, Cathays, Cardiff, CF24 4LG,1,Shared House,,,
2014/6/26,26 Brithdir Street, Cathays, Cardiff, CF24 4LG,8,Shared House,,,
2014/6/26,12 Alexander Street, Cathays, Cardiff, CF24 4NT,7,Shared House,,,
2014/6/26,27 Robert Street, Cathays, Cardiff, CF24 4PB,5,Shared House,,,
2014/6/26,51 Tewkesbury Street, Cathays, Cardiff, CF24 4QR,1,Shared House,,,
2014/6/26,107 Tewkesbury Street, Cathays, Cardiff, CF24 4QS,1,Shared House,,,
2014/6/26,13 Cressy Road, Roath, Cardiff, CF23 5BE,6,Shared House,,,
2014/6/26,42 Claude Road, Roath, Cardiff, CF24 3QA,4,Shared House,,,
2014/6/26,54 Moy Road, Roath, Cardiff, CF24 4TH,5,Shared House,,,
2014/6/27,1b Salisbury Road, Cathays, Cardiff, CF24 4AA,1,Flats Section 257,,,
2014/6/27,35 Maindy Road, Cathays, Cardiff, CF24 4HL,1,Shared House,,,
2014/6/27,72 Dogfield Street, Cathays, Cardiff, CF24 4QZ,3,Shared House,,,
2014/6/27,1 Marlborough Road, Roath, Cardiff, CF23 5BT,7,Bedsits,,,
2014/6/27,193 Mackintosh Place, Roath, Cardiff, CF24 4RP,5,Shared House,,,
2014/7/3,19 Cranbrook Street, Cathays, Cardiff, CF24 4AL,3,Shared House,,,
2014/7/3,127 Rhymney Street, Cathays, Cardiff, CF24 4DL,4,Shared House,,,
2014/7/3,14 Flora Street, Cathays, Cardiff, CF24 4EP,4,Shared House,,,
2014/7/3,2a Whitchurch Place, Cathays, Cardiff, CF24 4HD,8,Shared House,,,
2014/7/3,38 Spencer Street, Cathays, Cardiff, CF24 4PG,5,Shared House,,,
2014/7/3,19 Clun Terrace, Cathays, Cardiff, CF24 4RB,6,Shared House,,,
2014/7/14,10 Glynrhondda Street, Cathays, Cardiff, CF24 4AN,7,Shared House,,,
2014/7/14,104 Miskin Street, Cathays, Cardiff, CF24 4AR,5,Shared House,,,
2014/7/15,45 Cranbrook Street, Cathays, Cardiff, CF24 4AL,8,Shared House,,,
2014/7/15,21 Harriet Street, Cathays, Cardiff, CF24 4BU,7,Shared House,,,
2014/7/15,164 Mackintosh Place, Roath, Cardiff, CF24 4RS,7,Shared House,,,
2014/7/17,12 Coburn Street, Cathays, Cardiff, CF24 4BS,0,Shared House,,,
2014/7/17,98 Rhymney Street, Cathays, Cardiff, CF24 4DG,,Shared House,,,
2014/7/17,13 Flora Street, Cathays, Cardiff, CF24 4EP,,Shared House,,,
2014/7/17,168 Woodville Road, Cathays, Cardiff, CF24 4NW,5,Shared House,,,
2014/7/17,107 Malefant Street, Cathays, Cardiff, CF24 4QE,5,Shared House,,,
2014/7/17,135 Malefant Street, Cathays, Cardiff, CF24 4QF,5,Shared House,,,
2014/7/24,5 Colum Place, Cathays, Cardiff, CF10 3EP,3,Flats Section 257,,,
2014/7/24,23a Mundy Place, Cathays, Cardiff, CF24 4BZ,3,Shared House,,,
2014/7/24,117 Rhymney Street, Cathays, Cardiff, CF24 4DL,5,Shared House,,,
2014/7/24,74 May Street, Cathays, Cardiff, CF24 4EY,5,Shared House,,,
2014/7/24,11 Llantrisant Street, Cathays, Cardiff, CF24 4JB,1,Shared House,,,
2014/7/24,23 Tewkesbury Street, Cathays, Cardiff, CF24 4QQ,5,Shared House,,,
2014/7/25,51 Coburn Street, Cathays, Cardiff, CF24 4BR,8,Shared House,,,
2014/7/25,70 Rhymney Street, Cathays, Cardiff, CF24 4DG,3,Shared House,,,
2014/7/25,72 Flora Street, Cathays, Cardiff, CF24 4EQ,6,Shared House,,,
2014/7/25,12 Minister Street, Cathays, Cardiff, CF24 4HR,8,Shared House,,,
2014/7/25,112 Cathays Terrace, Cathays, Cardiff, CF24 4HY,4,Flats Section 257,,,
2014/7/25,86 Cathays Terrace, Cathays, Cardiff, CF24 4HY,3,Shared House,,,
2014/7/25,88 Gelligaer Street, Cathays, Cardiff, CF24 4LB,3,Shared House,,,
2014/7/25,109 Lisvane Street, Cathays, Cardiff, CF24 4LJ,4,Shared House,,,
2014/7/25,8 Rhigos Gardens, Cathays, Cardiff, CF24 4LS,3,Shared House,,,
2014/7/25,12 Hazeldene Avenue, Cathays, Cardiff, CF24 4QP,4,Shared House,,,
2014/7/25,94 Monthermer Road, Cathays, Cardiff, CF24 4QY,5,Shared House,,,
2014/7/25,56 Dogfield Street, Cathays, Cardiff, CF24 4QZ,7,Shared House,,,
2014/7/25,25 Bedford Street, Roath, Cardiff, CF24 3BZ,4,Shared House,,,
2014/7/29,110 Cathays Terrace, Cathays, Cardiff, CF24 4HY,4,Shared House,,,
2014/7/29,10 Daniel Street, Cathays, Cardiff, CF24 4NX,4,Shared House,,,
2014/7/29,37 Dogfield Street, Cathays, Cardiff, CF24 4QL,4,Shared House,,,
2014/7/30,28b Cogan Terrace, Cathays, Cardiff, CF24 4AX,5,Shared House,,,
2014/7/30,85 Harriet Street, Cathays, Cardiff, CF24 4BX,3,Shared House,,,
2014/7/30,18 Harriet Street, Cathays, Cardiff, CF24 4BY,6,Shared House,,,
2014/7/30,100 Maindy Road, Cathays, Cardiff, CF24 4HQ,7,Shared House,,,
2014/7/30,131 Cathays Terrace, Cathays, Cardiff, CF24 4HU,4,Shared House,,,
2014/7/30,4 Pentyrch Street, Cathays, Cardiff, CF24 4JX,7,Shared House,,,
2014/7/30,69 Cwmdare Street, Cathays, Cardiff, CF24 4JZ,6,Flats Section 257,,,
2014/7/30,46 Brithdir Street, Cathays, Cardiff, CF24 4LG,7,Shared House,,,
2014/7/30,25 Spencer Street, Cathays, Cardiff, CF24 4PG,4,Shared House,,,
2014/7/30,8 King George V Drive West, Heath, Cardiff, CF14 4ED,10,Shared House,,,
2014/7/30,12 Claude Road, Roath, Cardiff, CF24 3PZ,10,Shared House,,,
2014/7/31,15 Blackweir Terrace, Cathays, Cardiff, CF10 3EQ,1,Shared House,,,
2014/7/31,33 Blackweir Terrace, Cathays, Cardiff, CF10 3EQ,4,Shared House,,,
2014/7/31,112 Miskin Street, Cathays, Cardiff, CF24 4AR,5,Shared House,,,
2014/7/31,4 Wyeverne Road, Cathays, Cardiff, CF24 4BH,8,Shared House,,,
2014/7/31,25 Coburn Street, Cathays, Cardiff, CF24 4BQ,4,Shared House,,,
2014/7/31,89 Woodville Road, Cathays, Cardiff, CF24 4DX,4,Shared House,,,
2014/7/31,17 Minny Street, Cathays, Cardiff, CF24 4ES,5,Shared House,,,
2014/7/31,68 May Street, Cathays, Cardiff, CF24 4EY,7,Shared House,,,
2014/7/31,35 Treherbert Street, Cathays, Cardiff, CF24 4JN,5,Shared House,,,
2014/7/31,1 Gelligaer Street, Cathays, Cardiff, CF24 4LA,6,Shared House,,,
2014/7/31,45 Brithdir Street, Cathays, Cardiff, CF24 4LE,7,Shared House,,,
2014/7/31,47 Daniel Street, Cathays, Cardiff, CF24 4NY,4,Shared House,,,
2014/7/31,2 Gwennyth Street, Cathays, Cardiff, CF24 4PH,5,Bedsits,,,
2014/7/31,102 Dogfield Street, Cathays, Cardiff, CF24 4QN,9,Shared House,,,
2014/7/31,93 Tewkesbury Street, Cathays, Cardiff, CF24 4QR,5,Shared House,,,
2014/7/31,93 Monthermer Road, Cathays, Cardiff, CF24 4QY,,Shared House,,,
2014/7/31,238a City Road, Roath, Cardiff, CF24 3JJ,1,Shared House,,,
2014/7/31,161 Arabella Street, Roath, Cardiff, CF24 4SY,6,Shared House,,,
2014/8/1,48 Malefant Street, Cathays, Cardiff, CF24 4QH,5,Shared House,,,
2014/8/11,9 Glynrhondda Street, Cathays, Cardiff, CF24 4AN,6,Flats Section 257,,,
2014/8/11,6 Thesiger Street, Cathays, Cardiff, CF24 4BN,5,Shared House,,,
2014/8/11,47 Thesiger Street, Cathays, Cardiff, CF24 4BP,6,Shared House,,,
2014/8/11,43 Merthyr Street, Cathays, Cardiff, CF24 4JL,5,Shared House,,,
2014/8/12,38 Daniel Street, Cathays, Cardiff, CF24 4NY,7,Shared House,,,
2014/8/12,15 Keppoch Street, Roath, Cardiff, CF24 3JS,7,Shared House,,,
2014/8/12,31 Glenroy Street, Roath, Cardiff, CF24 3JX,7,Shared House,,,
2014/8/12,41 Glenroy Street, Roath, Cardiff, CF24 3JX,7,Shared House,,,
2014/8/12,140 Mackintosh Place, Roath, Cardiff, CF24 4RS,7,Shared House,,,
2014/8/13,17 Moira Street, Adamsdown, Cardiff, CF24 0EQ,6,Shared House,,,
2014/8/13,68 Salisbury Road, Cathays, Cardiff, CF24 4AD,5,Shared House,,,
2014/8/13,67 Cranbrook Street, Cathays, Cardiff, CF24 4AL,3,Shared House,,,
2014/8/13,20 Glynrhondda Street, Cathays, Cardiff, CF24 4AN,6,Shared House,,,
2014/8/13,70 Coburn Street, Cathays, Cardiff, CF24 4BT,3,Shared House,,,
2014/8/13,43 Harriet Street, Cathays, Cardiff, CF24 4BW,6,Shared House,,,
2014/8/13,67 Harriet Street, Cathays, Cardiff, CF24 4BW,1,Shared House,,,
2014/8/13,75 Richards Street, Cathays, Cardiff, CF24 4DD,7,Shared House,,,
2014/8/13,16 Woodville Road, Cathays, Cardiff, CF24 4EA,5,Shared House,,,
2014/8/13,17 May Street, Cathays, Cardiff, CF24 4EW,5,Shared House,,,
2014/8/13,58 May Street, Cathays, Cardiff, CF24 4EY,,Shared House,,,
2014/8/13,12 Merthyr Street, Cathays, Cardiff, CF24 4JJ,6,Shared House,,,
2014/8/13,21 Cosmeston Street, Cathays, Cardiff, CF24 4LP,7,Shared House,,,
2014/8/13,77 Malefant Street, Cathays, Cardiff, CF24 4QD,9,Shared House,,,
2014/8/13,93 Dogfield Street, Cathays, Cardiff, CF24 4QN,7,Shared House,,,
2014/8/13,26 Tewkesbury Place, Cathays, Cardiff, CF24 4QU,,Shared House,,,
2014/8/13,42 Monthermer Road, Cathays, Cardiff, CF24 4RA,8,Shared House,,,
2014/8/13,41 Heathfield Road, Gabalfa, Cardiff, CF14 3JX,1,Shared House,,,
2014/8/13,10 Claude Place, Roath, Cardiff,CF24 3QF,7,Flats Section 257,,,
2014/8/14,27 Cathays Terrace, Cathays, Cardiff, CF24 4HS,5,Shared House,,,
2014/8/14,48 Brithdir Street, Cathays, Cardiff, CF24 4LG,6,Shared House,,,
2014/8/14,2 Monthermer Road, Cathays, Cardiff, CF24 4QW,4,Flats Section 257,,,
2014/8/15,9 Cosmeston Street, Cathays, Cardiff, CF24 4LP,1,Shared House,,,
2014/8/20,32 Salisbury Road, Cathays, Cardiff, CF24 4AD,5,Shared House,,,
2014/8/21,60 Maindy Road, Cathays, Cardiff, CF24 4HQ,7,Shared House,,,
2014/8/26,6 Harriet Street, Cathays, Cardiff, CF24 4BY,3,Flats Section 257,,,
2014/8/26,144 Cathays Terrace, Cathays, Cardiff, CF24 4HZ,4,Shared House,,,
2014/8/26,106 Gelligaer Street, Cathays, Cardiff, CF24 4LB,6,Shared House,,,
2014/8/26,110 Dogfield Street, Cathays, Cardiff, CF24 4QN,6,Shared House,,,
2014/8/26,32 Monthermer Road, Cathays, Cardiff, CF24 4RA,1,Flats Section 257,,,
2014/8/26,41 Pen-Y-Wain Road, Roath, Cardiff, CF24 4GE,3,Shared House,,,
2014/8/27,85 May Street, Cathays, Cardiff, CF24 4EZ,4,Shared House,,,
2014/8/27,79 Robert Street, Cathays, Cardiff, CF24 4PZ,6,Shared House,,,
2014/8/27,91 Pentrebane Street, Grangetown, Cardiff, CF11 7LP,5,Shared House,,,
2014/9/1,17 Rhymney Street, Cathays, Cardiff, CF24 4DF,6,Shared House,,,
2014/9/1,45 Cathays Terrace, Cathays, Cardiff, CF24 4HS,4,Shared House,,,
2014/9/1,223 Penarth Road, Grangetown, Cardiff, CF11 6FR,7,Shared House,,,
2014/9/1,44 Claude Road, Roath, Cardiff, CF24 3QA,1,Shared House,,,
2014/9/1,175 Mackintosh Place, Roath, Cardiff, CF24 4RP,8,Shared House,,,
2014/9/3,16 Wyeverne Road, Cathays, Cardiff, CF24 4BH,0,Shared House,,,
2014/9/3,12 Hirwain Street, Cathays, Cardiff, CF24 4JH,9,Shared House,,,
2014/9/3,44 Hirwain Street, Cathays, Cardiff, CF24 4JH,4,Shared House,,,
2014/9/3,48 Lisvane Street, Cathays, Cardiff, CF24 4LL,4,Shared House,,,
2014/9/23,47 Colum Road, Cathays, Cardiff, CF10 3EE,4,Shared House,,,
2014/9/23,115 Richard Street, Cathays, Cardiff, CF24 4DD,6,Shared House,,,
2014/9/23,54 Rhymney Street, Cathays, Cardiff, CF24 4DG,7,Shared House,,,
2014/9/23,82 Flora Street, Cathays, Cardiff, CF24 4EQ,4,Shared House,,,
2014/9/23,109 Connaught Road, Roath, Cardiff, CF24 3PY,8,Shared House,,,
2014/9/24,162 Colum Road, Cathays, Cardiff, CF10 3EL,4,Shared House,,,
2014/9/24,38 Salisbury Road, Cathays, Cardiff, CF24 4AD,6,Shared House,,,
2014/9/24,34 Wyeverne Road, Cathays, Cardiff, CF24 4BH,9,Shared House,,,
2014/9/24,129 Rhymney Street, Cathays, Cardiff, CF24 4DL,10,Shared House,,,
2014/9/24,30 Woodville Road, Cathays, Cardiff, CF24 4EA,6,Shared House,,,
2014/9/24,32 Woodville Road, Cathays, Cardiff, CF24 4EA,9,Shared House,,,
2014/9/24,38 May Street, Cathays, Cardiff, CF24 4EX,6,Shared House,,,
2014/9/24,115 Lisvane Street, Cathays, Cardiff, CF24 4LJ,1,Shared House,,,
2014/9/24,68 Cosmeston Street, Cathays, Cardiff, CF24 4LR,6,Shared House,,,
2014/9/24,Flat 4              6a Gwennyth Street, Cathays, Cardiff, CF24 4PH,7,Flats Section 257,,,
2014/9/24,146 Malefant Street, Cathays, Cardiff, CF24 4QF,8,Shared House,,,
2014/9/24,10 Whitchurch Road, Gabalfa, Cardiff, CF14 3LW,5,Shared House,,,
2014/9/25,17 Minister Street, Cathays, Cardiff, CF24 4HR,4,Shared House,,,
2014/9/25,8 Tewkesbury Street, Cathays, Cardiff, CF24 4QQ,0,Shared House,,,
2014/9/26,Lyndhurst Hotel         13 Colum Road, Cathays, Cardiff, CF10 3EE,7,Shared House,,,
2014/10/10,56 Woodville Road, Cathays, Cardiff, CF24 4EB,3,Shared House,,,
2014/10/10,42 Letty Street, Cathays, Cardiff, CF24 4EL,8,Shared House,,,
2014/10/10,25 Treherbert Street, Cathays, Cardiff, CF24 4JN,7,Shared House,,,
2014/10/10,23 Llanishen Street, Gabalfa, Cardiff, CF14 3QB,7,Shared House,,,
2014/10/22,206 Cathays Terrace, Cathays, Cardiff, CF24 4JA,4,Shared House,,,
2014/10/23,44 Harriet Street, Cathays, Cardiff, CF24 4BY,3,Flats Section 257,,,
2014/10/23,76 Richards Street, Cathays, Cardiff, CF24 4DD,,Shared House,,,
2014/10/23,12 Treherbert Street, Cathays, Cardiff, CF24 4JN,7,Shared House,,,
2014/10/23,19 Spencer Street, Cathays, Cardiff, CF24 4PG,3,Shared House,,,
2014/10/23,7 Llanishen Street, Gabalfa, Cardiff, CF14 3QB,6,Shared House,,,
2014/10/24,13 Miskin Street, Cathays, Cardiff, CF24 4AQ,6,Shared House,,,
2014/10/24,45 Coburn Street, Cathays, Cardiff, CF24 4BQ,6,Shared House,,,
2014/10/24,7 Coburn Street, Cathays, Cardiff, CF24 4BQ,5,Shared House,,,
2014/10/24,14 Harriet Street, Cathays, Cardiff, CF24 4BY,10,Shared House,,,
2014/10/24,21 Rhymney Street, Cathays, Cardiff, CF24 4DF,3,Shared House,,,
2014/10/24,7 Alexander Street, Cathays, Cardiff, CF24 4NT,1,Shared House,,,
2014/10/24,141 Woodville Road, Cathays, Cardiff, CF24 4NW,1,Shared House,,,
2014/10/24,160 Woodville Road, Cathays, Cardiff, CF24 4NW,3,Shared House,,,
2014/10/31,119 Rhymney Street, Cathays, Cardiff, CF24 4DL,6,Shared House,,,
2014/10/31,73 Minny Street, Cathays, Cardiff, CF24 4ET,5,Shared House,,,
2014/10/31,24 Treorky Street, Cathays, Cardiff, CF24 4JP,4,Shared House,,,
2014/10/31,26 Treorchy Street, Cathays, Cardiff, CF24 4JP,,Shared House,,,
2014/10/31,103 Clive Street, Grangetown, Cardiff, CF11 7HN,6,Shared House,,,
2014/10/31,47 Connaught Road, Roath, Cardiff, CF24 3PU,4,Shared House,,,
2014/11/6,50 May Street, Cathays, Cardiff, CF24 4EX,6,Shared House,,,
2014/11/7,20 Stacey Road, Adamsdown, Cardiff, CF24 1DU,3,Shared House,,,
2014/11/7,42 Romilly Road, Canton, Cardiff, CF5 1FN,1,Shared House,,,
2014/11/7,107 Harriet Street, Cathays, Cardiff, CF24 4BX,3,Shared House,,,
2014/11/7,2 Harriet Street, Cathays, Cardiff, CF24 4BY,5,Shared House,,,
2014/11/7,119 Richards Street, Cathays, Cardiff, CF24 4DD,1,Shared House,,,
2014/11/7,87 Rhymney Street, Cathays, Cardiff, CF24 4DH,4,Shared House,,,
2014/11/7,146 Rhymney Street, Cathays, Cardiff, CF24 4DJ,7,Shared House,,,
2014/11/7,33 Minny Street, Cathays, Cardiff, CF24 4ES,7,Shared House,,,
2014/11/7,53 May Street, Cathays, Cardiff, CF24 4EY,1,Shared House,,,
2014/11/7,98 Maindy Road, Cathays, Cardiff, CF24 4HQ,3,Shared House,,,
2014/11/7,37 Merthyr Street, Cathays, Cardiff, CF24 4JL,8,Shared House,,,
2014/11/7,65 Merthyr Street, Cathays, Cardiff, CF24 4JL,1,Shared House,,,
2014/11/7,5 Brithdir Street, Cathays, Cardiff, CF24 4LE,1,Shared House,,,
2014/11/7,26 Cosmeston Street, Cathays, Cardiff, CF24 4LP,6,Flats Section 257,,,
2014/11/7,64 Cosmeston Street, Cathays, Cardiff, CF24 4LR,7,Shared House,,,
2014/11/7,16 Daniel Street, Cathays, Cardiff, CF24 4NX,0,Shared House,,,
2014/11/7,52 Tewkesbury Street, Cathays, Cardiff, CF24 4QT,7,Shared House,,,
2014/11/7,94 Dogfield Street, Cathays, Cardiff, CF24 4QZ,7,Shared House,,,
2014/12/1,142 Cathays Terrace, Cathays, Cardiff, CF24 4HZ,8,Flat in Multiple Occupation,,,
2014/12/1,41 Hirwain Street, Cathays, Cardiff, CF24 4JG,9,Flats Section 257,,,
2014/12/2,16 Colum Road, Cathays, Cardiff, CF10 3EG,3,Shared House,,,
2014/12/2,102 Salisbury Road, Cathays, Cardiff, CF24 4AE,5,Flats Section 257,,,
2014/12/2,53 Coburn Street, Cathays, Cardiff, CF24 4BR,5,Shared House,,,
2014/12/2,162 Rhymney Street, Cathays, Cardiff, CF24 4DJ,5,Shared House,,,
2014/12/2,43 Flora Street, Cathays, Cardiff, CF24 4EQ,7,Shared House,,,
2014/12/2,78 Llantrisant Street, Cathays, Cardiff, CF24 4JE,6,Shared House,,,
2014/12/2,27 Rhigos Gardens, Cathays, Cardiff, CF24 4LS,4,Shared House,,,
2014/12/2,23 Malefant Street, Cathays, Cardiff, CF24 4QB,7,Shared House,,,
2014/12/2,25 Monthermer Road, Cathays, Cardiff, CF24 4QW,3,Shared House,,,
2014/12/2,96 Monthermer Road, Cathays, Cardiff, CF24 4QY,1,Shared House,,,
2014/12/2,21b Allensbank Road, Heath, Cardiff, CF14 3PN,6,Flats Section 257,,,
2014/12/2,Highgrove Highfield Road, Heath, Cardiff, CF14 3RE,6,Shared House,,,
2014/12/2,32 Kings Road, Pontcanna, Cardiff, CF11 9DA,5,Shared House,,,
2014/12/2,1 Despenser Gardens, Riverside, Cardiff, CF11 6AY,8,Shared House,,,
2014/12/2,11 Mackintosh Place, Roath, Cardiff, CF24 4RJ,6,Shared House,,,
2014/12/3,3 Senghenydd Place, Cathays, Cardiff, CF24 4AF,12,Flats Section 257,,,
2014/12/3,25 Glynrhondda Street, Cathays, Cardiff, CF24 4AN,1,Shared House,,,
2014/12/3,156 Miskin Street, Cathays, Cardiff, CF24 4AS,,Shared House,,,
2014/12/3,13 Fitzroy Street, Cathays, Cardiff, CF24 4BL,7,Shared House,,,
2014/12/3,19 Letty Street, Cathays, Cardiff, CF24 4EJ,4,Shared House,,,
2014/12/3,24 Letty Street, Cathays, Cardiff, CF24 4EL,5,Shared House,,,
2014/12/3,147 Malefant Street, Cathays, Cardiff, CF24 4QG,7,Shared House,,,
2014/12/3,70 Mackintosh Place, Roath, Cardiff, CF24 4RR,7,Shared House,,,
2014/12/10,"Flat 1, 111 - 115 Woodville Road", Cathays, Cardiff, CF24 4DY,5,Flat in Multiple Occupation,,,
2014/12/10,"Flat 2, 111 - 115 Woodville Road", Cathays, Cardiff, CF24 4DY,4,Flat in Multiple Occupation,,,
2014/12/10,"Flat 3, 111 - 115 Woodville Road", Cathays, Cardiff, CF24 4DY,5,Flat in Multiple Occupation,,,
2014/12/10,"Flat 4, 111 - 115 Woodville Road", Cathays, Cardiff, CF24 4DY,4,Flat in Multiple Occupation,,,
2014/12/11,116 Salisbury Road, Cathays, Cardiff, CF24 4AE,4,Shared House,,,
2014/12/11,11 Senghenydd Road, Cathays, Cardiff, CF24 4AG,5,Shared House,,,
2014/12/11,33 Llanbleddian Gardens, Cathays, Cardiff, CF24 4AT,6,Flats Section 257,,,
2014/12/11,87 Harriet Street, Cathays, Cardiff, CF24 4BX,4,Shared House,,,
2014/12/11,48 Richards Street, Cathays, Cardiff, CF24 4DB,7,Shared House,,,
2014/12/11,68 Maindy Road, Cathays, Cardiff, CF24 4HQ,6,Shared House,,,
2014/12/11,169 Cathays Terrace, Cathays, Cardiff, CF24 4HW,4,Shared House,,,
2014/12/11,33 Spencer Street, Cathays, Cardiff, CF24 4PG,5,Shared House,,,
2014/12/11,85 Malefant Street, Cathays, Cardiff, CF24 4QD,4,Shared House,,,
2014/12/12,133 Cathays Terrace, Cathays, Cardiff, CF24 4HU,3,Shared House,,,
2014/12/12,17 Cosmeston Street, Cathays, Cardiff, CF24 4LP,3,Shared House,,,
2014/12/12,102 Malefant Street, Cathays, Cardiff, CF24 4QE,7,Shared House,,,
2015/1/13,56 Thesiger Street, Cathays, Cardiff, CF24 4BP,3,Shared House,,,
2015/1/13,43 Coburn Street, Cathays, Cardiff, CF24 4BQ,3,Shared House,,,
2015/1/13,184 Cathays Terrace, Cathays, Cardiff, CF24 4HZ,6,Shared House,,,
2015/1/13,5 Cwmdare Street, Cathays, Cardiff, CF24 4JY,5,Shared House,,,
2015/1/13,27a Whitchurch Road, Gabalfa, Cardiff, CF14 3JN,5,Shared House,,,2726
2015/1/13,71 Bedford Street, Roath, Cardiff, CF24 3DB,3,Shared House,,,
2015/1/13,71 Treharris Street, Roath, Cardiff, CF24 3HL,,Shared House,,,
2015/1/13,213 Mackintosh Place, Roath, Cardiff, CF24 4RP,6,Shared House,,,
2015/2/3,76 Colum Road, Cathays, Cardiff, CF10 3EH,3,Shared House,,,
2015/2/3,152 Miskin Street, Cathays, Cardiff, CF24 4AS,4,Shared House,,,
2015/2/3,36 Wyeverne Road, Cathays, Cardiff, CF24 4BH,5,Shared House,,,
2015/2/3,3 Cosmeston Street, Cathays, Cardiff, CF24 4LP,6,Shared House,,,
2015/2/3,73 Mackintosh Place, Roath, Cardiff, CF24 4RL,5,Shared House,,,
2015/2/4,70 Richards Street, Cathays, Cardiff, CF24 4DB,5,Shared House,,,
2015/2/4,73 Richards Street, Cathays, Cardiff, CF24 4DD,7,Shared House,,,
2015/2/4,62 Flora Street, Cathays, Cardiff, CF24 4EQ,7,Shared House,,,
2015/2/4,2 Malefant Street, Cathays, Cardiff, CF24 4QB,7,Shared House,,,
2015/2/4,61 Malefant Street, Cathays, Cardiff, CF24 4QD,8,Shared House,,,
2015/2/4,27 Dogfield Street, Cathays, Cardiff, CF24 4QL,6,Shared House,,,
2015/2/4,65 Mackintosh Place, Roath, Cardiff, CF24 4RL,10,Shared House,,,
2015/2/5,33 Cranbrook Street, Cathays, Cardiff, CF24 4AL,6,Shared House,,,
2015/2/5,11 Glynrhondda Street, Cathays, Cardiff, CF24 4AN,6,Shared House,,,
2015/2/5,13 Glynrhondda Street, Cathays, Cardiff, CF24 4AN,6,Shared House,,,
2015/2/5,22 Glynrhondda Street, Cathays, Cardiff, CF24 4AN,,Shared House,,,
2015/2/5,27 Glynrhondda Street, Cathays, Cardiff, CF24 4AN,6,Self Contained Flats,,,
2015/2/5,44 Miskin Street, Cathays, Cardiff, CF24 4AQ,8,Shared House,,,
2015/2/5,116 Miskin Street, Cathays, Cardiff, CF24 4AS,4,Shared House,,,
2015/2/5,83 Harriet Street, Cathays, Cardiff, CF24 4BX,6,Shared House,,,
2015/2/5,47 Woodville Road, Cathays, Cardiff, CF24 4DW,6,Shared House,,,
2015/2/5,"121a Woodville Road, 1st FF.", Cathays, Cardiff, CF24 4DZ,4,Flats Section 257,,,
2015/2/5,59 Cathays Terrace, Cathays, Cardiff, CF24 4HT,3,Shared House,,,
2015/2/5,139b Cathays Terrace, Cathays, Cardiff, CF24 4HU,5,Flats Section 257,,,
2015/2/5,25 Merthyr Street, Cathays, Cardiff, CF24 4JL,7,Shared House,,,
2015/2/5,18 Treorchy Street, Cathays, Cardiff, CF24 4JP,8,Shared House,,,
2015/2/5,2 Norman Street, Cathays, Cardiff, CF24 4NU,8,Shared House,,,
2015/2/5,6 Gwennyth Street, Cathays, Cardiff, CF24 4PH,,Flat in Multiple Occupation,,,
2015/2/5,70 Dogfield Street, Cathays, Cardiff, CF24 4QZ,6,Shared House,,,
2015/2/5,35 Gordon Road, Roath, Cardiff, CF24 3AL,5,Shared House,,,
